message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.005363, y=9.949087])";"30";"turtle1";"1726388253.970917895";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.005363, y=9.960853])";"30";"turtle2";"1726388253.976410458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.005363, y=9.980635])";"30";"turtle1";"1726388253.986645165";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.005363, y=9.992401])";"30";"turtle2";"1726388253.993216574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.014061, y=5.869472])";"30";"turtle2";"1726388249.112538214";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.014061, y=5.869472])";"30";"turtle1";"1726388249.107008789";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.014061, y=5.869472])";"30";"turtle3";"1726388249.104173319";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.035750])";"30";"turtle3";"1726388250.688110429";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.056326])";"30";"turtle3";"1726388250.704553645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.076902])";"30";"turtle3";"1726388250.720472702";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.097478])";"30";"turtle3";"1726388250.736658081";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.118054])";"30";"turtle3";"1726388250.752613447";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.138629])";"30";"turtle3";"1726388250.768527331";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.159205])";"30";"turtle3";"1726388250.784627606";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.179781])";"30";"turtle3";"1726388250.800785704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.200357])";"30";"turtle3";"1726388250.816809655";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.220933])";"30";"turtle3";"1726388250.832424626";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.241509])";"30";"turtle3";"1726388250.848642571";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.262085])";"30";"turtle3";"1726388250.864870114";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.282661])";"30";"turtle3";"1726388250.880123872";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.303237])";"30";"turtle3";"1726388250.896561767";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.323813])";"30";"turtle3";"1726388250.912428375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.344389])";"30";"turtle3";"1726388250.928581223";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.364965])";"30";"turtle3";"1726388250.944788297";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.385541])";"30";"turtle3";"1726388250.960201524";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.406117])";"30";"turtle3";"1726388250.976657390";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.426693])";"30";"turtle3";"1726388250.992009738";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.447269])";"30";"turtle3";"1726388251.008547042";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.467845])";"30";"turtle3";"1726388251.025012369";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.488421])";"30";"turtle3";"1726388251.040659962";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.508997])";"30";"turtle3";"1726388251.056428618";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.529573])";"30";"turtle3";"1726388251.072026650";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.550149])";"30";"turtle3";"1726388251.087950899";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.570725])";"30";"turtle3";"1726388251.104860939";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.591301])";"30";"turtle3";"1726388251.120977719";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.611877])";"30";"turtle3";"1726388251.136870065";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.632453])";"30";"turtle3";"1726388251.152768566";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.653028])";"30";"turtle3";"1726388251.168693432";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.673604])";"30";"turtle3";"1726388251.184748379";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.694180])";"30";"turtle3";"1726388251.200213163";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.714756])";"30";"turtle3";"1726388251.216327361";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.735332])";"30";"turtle3";"1726388251.232839448";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.755908])";"30";"turtle3";"1726388251.248975323";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.776484])";"30";"turtle3";"1726388251.264816705";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.797060])";"30";"turtle3";"1726388251.280909883";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.817636])";"30";"turtle3";"1726388251.296575321";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.838212])";"30";"turtle3";"1726388251.312172295";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.858788])";"30";"turtle3";"1726388251.328362384";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.879364])";"30";"turtle3";"1726388251.344414196";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.899940])";"30";"turtle3";"1726388251.360658637";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.920516])";"30";"turtle3";"1726388251.376726884";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.941092])";"30";"turtle3";"1726388251.392007711";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.961668])";"30";"turtle3";"1726388251.408433189";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=6.982244])";"30";"turtle3";"1726388251.424726171";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.002820])";"30";"turtle3";"1726388251.440278703";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.023396])";"30";"turtle3";"1726388251.456600084";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.043972])";"30";"turtle3";"1726388251.472897187";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.064548])";"30";"turtle3";"1726388251.488237672";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.085124])";"30";"turtle3";"1726388251.504665415";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.105700])";"30";"turtle3";"1726388251.520105662";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.126276])";"30";"turtle3";"1726388251.537010470";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.146852])";"30";"turtle3";"1726388251.552592860";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.167427])";"30";"turtle3";"1726388251.568355496";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.188003])";"30";"turtle3";"1726388251.584206004";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.208579])";"30";"turtle3";"1726388251.600962505";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.229155])";"30";"turtle3";"1726388251.616180809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.249731])";"30";"turtle3";"1726388251.632674476";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.270307])";"30";"turtle3";"1726388251.647984879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.290883])";"30";"turtle3";"1726388251.664137431";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.311459])";"30";"turtle3";"1726388251.680370949";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.332035])";"30";"turtle3";"1726388251.696627476";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.352611])";"30";"turtle3";"1726388251.713050611";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.373187])";"30";"turtle3";"1726388251.728261015";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.393763])";"30";"turtle3";"1726388251.744605679";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.414339])";"30";"turtle3";"1726388251.760944846";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.434915])";"30";"turtle3";"1726388251.776183930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.455491])";"30";"turtle3";"1726388251.792600817";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.476067])";"30";"turtle3";"1726388251.808897282";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.496643])";"30";"turtle3";"1726388251.824210515";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.517219])";"30";"turtle3";"1726388251.840588204";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.537795])";"30";"turtle3";"1726388251.856879636";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.558371])";"30";"turtle3";"1726388251.872961125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.578947])";"30";"turtle3";"1726388251.887904154";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.599523])";"30";"turtle3";"1726388251.904883382";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.620099])";"30";"turtle3";"1726388251.920874531";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.640675])";"30";"turtle3";"1726388251.936907800";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.661251])";"30";"turtle3";"1726388251.952359399";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.681826])";"30";"turtle3";"1726388251.968853720";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.702402])";"30";"turtle3";"1726388251.984654651";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.722978])";"30";"turtle3";"1726388252.000895473";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.743554])";"30";"turtle3";"1726388252.016193210";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.764130])";"30";"turtle3";"1726388252.032019240";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.784706])";"30";"turtle3";"1726388252.048905698";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.805282])";"30";"turtle3";"1726388252.064032688";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.825858])";"30";"turtle3";"1726388252.081034933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.846434])";"30";"turtle3";"1726388252.096312823";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.867010])";"30";"turtle3";"1726388252.112174757";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.887586])";"30";"turtle3";"1726388252.128156289";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.908162])";"30";"turtle3";"1726388252.144171943";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.928738])";"30";"turtle3";"1726388252.160108255";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.949314])";"30";"turtle3";"1726388252.175935038";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.969890])";"30";"turtle3";"1726388252.192025265";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=7.990466])";"30";"turtle3";"1726388252.208927061";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.011042])";"30";"turtle3";"1726388252.224168186";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.031618])";"30";"turtle3";"1726388252.240346486";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.052194])";"30";"turtle3";"1726388252.256804947";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.072770])";"30";"turtle3";"1726388252.272239409";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.093346])";"30";"turtle3";"1726388252.288910474";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.113922])";"30";"turtle3";"1726388252.304260979";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.134498])";"30";"turtle3";"1726388252.320107285";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.155074])";"30";"turtle3";"1726388252.336210636";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.175650])";"30";"turtle3";"1726388252.352227498";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.196225])";"30";"turtle3";"1726388252.368268184";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.216801])";"30";"turtle3";"1726388252.384616860";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.237377])";"30";"turtle3";"1726388252.400739665";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.257953])";"30";"turtle3";"1726388252.416230068";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.278529])";"30";"turtle3";"1726388252.432568850";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.299105])";"30";"turtle3";"1726388252.448951845";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.319681])";"30";"turtle3";"1726388252.464180097";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.340257])";"30";"turtle3";"1726388252.480458947";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.360833])";"30";"turtle3";"1726388252.496718036";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.381409])";"30";"turtle3";"1726388252.512983900";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.401985])";"30";"turtle3";"1726388252.528272900";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.422561])";"30";"turtle3";"1726388252.544298688";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.443137])";"30";"turtle3";"1726388252.560592524";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.463713])";"30";"turtle3";"1726388252.576665860";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.484289])";"30";"turtle3";"1726388252.592927949";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.504865])";"30";"turtle3";"1726388252.608089986";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.525441])";"30";"turtle3";"1726388252.624246640";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.546017])";"30";"turtle3";"1726388252.640341492";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.566593])";"30";"turtle3";"1726388252.656408365";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.587169])";"30";"turtle3";"1726388252.672532004";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.607745])";"30";"turtle3";"1726388252.688704552";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.628321])";"30";"turtle3";"1726388252.704992376";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.648897])";"30";"turtle3";"1726388252.720048036";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.669473])";"30";"turtle3";"1726388252.736318187";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.690049])";"30";"turtle3";"1726388252.752340617";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.710624])";"30";"turtle3";"1726388252.768485509";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.024508, y=8.731200])";"30";"turtle3";"1726388252.784329963";"./src/turtle.cpp:update:260"
